"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"St. Kitts and Nevis","KNA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","3369832458.87512","2027306412.63166","2339239766.30679","3214396978.44992","2863089729.56695","2604279279.27928","3087970811.52797","3843708413.42599","4616157599.85541","5544766796.22432","6639940752.18959","7467665274.37707","7902466339.17891","9536553524.80418","13458600143.3975","15053099173.5537","19246900826.4463","23474173553.719","31026239669.4215","40164669421.4876","41019870602.3739","45785795045.7395","48255457679.0502","51301063486.9481","55143800094.2951","56671111008.9423","62212490782.2338","75100964051.6917","97559981954.1471","124950704435.112","142332852944.501","166420808617.986","181061038877.858","200710752862.322","239929304872.736","294409869436.125","324913543414.755","304244867495.716","192871332343.875","261752746420.821","314017648723.209","303404131712.872","351858539353.684","379936808183.886","409231044598.889","489115058859.991","558528493947.102","615340336847.502","550208806940.758","487739030330.558","577012199183.261","641634818113.384","655420539973.162","692335015964.245","741207744865.716","711494553145.782","719390531158.445","772091654764.059","828329032258.065","799470977790.077","",
"Kuwait","KWT","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","554466535.984318","649677961.355363","784094091.290955","831699803.976477","856902828.339401","1109773172.78073","1179443976.41112","1299483125.57008","1479096426.16318","1922919508.86767","2616551724.13793","3521887824.8974","4754710397.76692","5371137768.08433","6441027496.38206","8836477987.42138","9554877690.10043","11521361236.5405","9240480274.44254","9235697399.52719","10252526928.1915","9443530626.29043","10064801219.9498","11051254838.7097","12464601769.9115","10459375000","10239535349.9824","7611792774.36946","10405959933.7748","10286195622.8956","11598525469.1689","14025718102.8724","14106824925.816","15118438320.21","15688896189.2247","15661994784.8761","16152266058.0372","18912142152.0237","20463087248.3221","22243298269.4265","25979109589.0411","29012405237.7671","34896551724.1379","41473586309.5238","35496525364.8367","33346824842.9867","37353260869.5652","41172918899.607","43793018335.6841","47131412508.7843","47601861083.4164","49489241972.8567","52260797889.878","55108940397.351","","",
"Latin America & Caribbean (excluding high income)","LAC","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","53466386182.8599","55316933884.1424","65210832778.9542","65657187430.8627","73280121134.5784","77056092482.8336","84647850493.6574","88093728995.3317","95905183081.0574","104596903858.418","113337820966.108","127548558229.767","143960177635.28","183506417857.281","242836758127.481","256631412741.765","287656745534.195","312807178402.782","355388644243.851","422408626552.039","500372874717.962","582905520930.259","546041151977.02","467865620745.506","475830207723.399","473111074341.03","480099972833.252","482349798135.972","546006842329.265","568799193988.967","710159547922.6","912538304278.422","880323134654.427","973810640947.748","1110448432216.63","1167765412791.51","1273317422177.01","1388089161237.68","1392145592159.68","1253512465048.23","1389622691931.33","1368309423719.13","1205215309691.05","1227572572761.36","1370437467640.61","1655852683663","1914906900654.96","2258683621817.12","2630899005293.29","2517576849020.59","3063386334893.94","3482208734765.98","3559560769965.27","3698516963837.85","3861200452659.35","3320353747543.89","3231349305861.16","3605935422381.35","3465120922483.22","3418780071280.35","",
"Lao PDR","LAO","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","1597142865.71429","2128888900","1572631520","972492666.046129","562482783.180107","","","","","","","","","","","","1517153863.39172","1593923112.50282","1262479353.33598","1581049455.47737","1816357449.38311","1959798107.15678","2348283076.34951","3030217624.54595","4142076559.46283","4050772623.44528","5316732710.58847","5757251390.50729","7797473384.72725","8850586586.86314","9628753610.67441","10250333104.2152","10383475656.3494","","","","",
"Lebanon","LBN","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3316909057.68901","4938792989.21492","6887726438.90962","9132636957.37814","10107442751.979","12034505269.8902","12764714718.5949","13667424488.4703","14158397817.6043","14419263531.2406","14512769485.9038","14814593698.1758","15895190713.1012","17034825870.6468","17635834109.5191","17629626426.4677","18678880421.0282","21271588530.8126","25665083956.4179","29798131686.3682","33789610058.7728","35933845445.4395","40721594670.6468","43318860130.8126","45532223915.0249","45347278916.4179","45363369029.7844","47821061675.9536","49796391010.5473","47294552248.3329","",
"Liberia","LBR","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","808697000","585352500","544847200","536348400","2001234000","2102328000","2052744000","3135440600","2977494500","2554283300","2793289500","3309376700","3304223400","3779382600","4525579500","4767374000","4681248000","4525184000","4341000000","3447068700","",
"Libya","LBY","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13997175141.2429","18357677235.4827","18242187500","19674770039.4218","17201492537.3134","15010762975.3647","15588369963.37","18155782165.3287","17262617621.8991","18357050452.7814","15544709098.0086","14863658899.3555","10975590551.1811","8911746406.25","11663381384.6154","11576402323.4485","13209500609.0134","17483922065.579","19472049689.441","","","","","","","","","","","","",
"St. Lucia","LCA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","60014748665.0775","62652494598.2636","73687971225.345","74296042283.6471","82825275755.4754","86455491613.7101","94947061656.8097","98416489561.9013","106761424172.747","117122144566.296","127182812684.243","143898230856.557","161784818044.851","207859401723.038","265233622149.073","274537576547.908","308352138036.625","338358031950.354","383842017828.128","458637498204.668","547339866161.484","637574537671.637","591814413328.017","507454112722.605","516262876834.488","512968396638.297","522464236913.497","529942069148.528","597248989747.938","624613459608.582","771182680639.331","981341065713.118","957902993423.425","1058208558142.87","1204101020373.39","1274294657908.93","1386778874284.82","1514392456044.87","1522536323384.84","1380863571324.89","1520644759412.91","1495313161577.57","1325741257510.2","1352107680556.47","1514017733713.56","1822239164529.15","2102018677482.82","2465783365180.4","2861863015610.73","2741689098941.78","3327420956949.84","3782370220987.72","3881223866640.19","4039283729130.98","4195159374415.67","3642110605780.38","3558816115914.09","3961725832971.41","3840691453192.92","3784066640915.19","",
"Least developed countries: UN classification","LDC","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124576745846.267","117795785924.543","121299390121.364","117823973082.317","137079416206.051","145958481020.424","152626942911.94","158914059392.149","160765246083.394","177357171968.561","166754253857.552","181530020363.809","198989487819.666","223517542407.955","254532605232.285","282232151733.854","331362209808.318","396636606209.505","423465848985.298","453809124373.355","505415257400.894","541218187521.245","594672983092.08","640938593371.006","672770938076.447","664201708087.75","711962914861.544","740512056362.374","760651169192.39","",
"Low income","LIC","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","1086082584.03361","1045520242.62304","1051154907.94635","911043701.336484","985846848.955538","1276537394.95798","1314645378.15126","1393748971.19342","1348289662.30516","1469124873.94958","1714053781.5126","1765925801.0118","1900847571.18928","2137250000","2652977443.60902","2809825962.91013","2657838287.75268","3033316798.19617","2017003203.07495","2479436095.05459","2961573502.72232","3244812987.01299","3499125420.47093","3786566510.83723","4421737421.38365","4367879234.16789","4672922912.20557","4867944972.82609","5076387928.32443","5075506241.33148","5826340489.2661","6518863911.04665","7017574720.51107","7466434188.74172","8449943342.7762","9382425365.85366","9992860502.98534","10835626072.2156","11323784328.9372","11207911722.8199","11673570964.8098","11241640555.0582","11785825779.8453","13566214256.1127","14657495799.9802","16843432835.8209","19134768617.2465","21723896976.4028","28479532703.5514","27110586994.801","38829297527.5175","46532537434.9253","44604723773.0343","50234127879.6613","53474996649.9368","54293712958.2671","58485757275.8115","58659966239.9374","59981996811.619","58216331650.8611","",
"Lower middle income","LMC","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","100181779638.21","88356045401.4329","96794360620.9133","99593590112.557","107721366552.324","113695647241.785","123579498845.309","131477601677.626","150404362531.672","181641177078.468","189465055650.342","197750496290.921","231545531554.54","265062967042.591","304248536829.508","371760875586.185","383109553307.734","394360532107.097","411544565069.809","422789008373.3","457299999054.593","475863787264.606","511552582116.846","531537292156.315","521586439561.201","559990508338.787","515592819912.754","537919858051.955","538965805431.259","573721618080.297","640665378665.813","713268845401.999","741982325847.2","747778410540.326","783920840828.738","797949588514.604","829078345155.539","868565074213.471","970320642627.426","1082461424833.87","1248483437321.65","1419969637325","1782952893423.02","1998081763691.84","2062342661928.03","2401798761739","2721941029580.41","2868848432205.9","3134612510373.26","3342575931027.8","3416280794749.33","3543640317628.43","3762824670822.13","3916686206407.59","4162750152357.11","",
"Low & middle income","LMY","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","208734900644.916","215757267121.363","228959932644.585","240704153612.715","265723729950.561","282974781862.049","287681336682.07","307533854810.464","323097703018.93","350351095609.892","373920515836.886","408940724145.934","455325514511.191","560818396155.827","701199477217.701","766039020859.294","825609242790.912","934530523817.002","1025127059567.5","1205647563286.76","1420193357826.34","1577367392883.1","1585649759457.74","1561971827291.31","1607567296064.24","1680427990748.96","1759088181435.37","1762789467357.36","1901094555144.31","1897664903732.29","2199816567669.38","2379806549796.75","2329620054609.14","2496174145980.37","2725048521576.63","3041527179884.52","3330943912151.16","3527675558195.91","3435990435006.97","3348409247462.54","3591586775267.45","3622481085765.87","3641581762604.61","4021590242732.63","4622487788989.95","5432748806786.02","6272152357404.07","7681489148930.07","9013513912701.88","8949133744822.48","10603538469906.9","12434310182434","13313102128802.7","14284852950260.3","14931022980379.1","14268783973527","14449878591382.2","15738832848156.3","16460159438341.1","17084351106233.6","",
"Lesotho","LSO","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","37379252.4149517","38499230.0153997","44939101.2179756","51938961.2207756","56698866.0226795","59638807.2238555","69718605.6278874","69340613.1877362","71664566.7086658","74786504.2699146","81338373.2325353","93260626.3982103","104331989.07246","157204610.951009","211184694.628403","234753211.629479","253449862.00552","316352345.906164","359705611.775529","442161520.190024","562104519.774011","604464843.304843","","","","","","","","","","","","","","","","","","","","","","","","","","1721937122.09385","1670336052.87367","1731737953.90443","2091716645.26353","2316984159.56143","2375429761.32489","1948403131.86585","1828515355.62579","1764265759.58743","1634137454.45151","1851552702.68242","1895194832.96685","1835673756.90225","",
"Late-demographic dividend","LTE","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","109046377293.509","116934467673.492","130642223972.936","135480825439.088","141585588916.719","147215769451.272","162800401157.243","176369808341.194","181928182482.837","193371349151.864","214506003320.877","236752256133.118","274042153183.931","344686929580.566","400440584429.301","431543553706.307","487497473141.667","560039556917.144","582331689491.311","688108081080.723","775473069031.117","833747780786.45","869692913993.514","791669364083.646","809570215902.258","848822115514.048","926220795809.977","929704660241.276","1026464671695.5","1022742265149.43","1143706737746.96","1265254721829.89","1087714725485.12","1165261675684.04","1368555580701.66","1709209903865.29","1906009076238.53","1993374038203.42","1911814964139.37","1717820128383.35","1852350283238.31","1887720218444.1","1971626271890.65","2187111335191.16","2569558911028.6","3066748672142.34","3607947848364.42","4481211313340.57","5489088656099.28","5329564263220.31","6199849630389.22","7486441976201.22","7972341008764.32","8634719741484.75","9010429913061.97","8340924658387.27","8476592932746.86","9407538414642.02","10127835697446.3","10431188000611.2","",
"Lithuania","LTU","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5022392295.99594","5373442382.39102","6202265861.02719","6871702201.12214","7122982304.70436","7482473025.46396","7980142425.55028","9166890203.81328","12067217146.0801","14705180079.4834","16815653688.2697","19367688543.1045","25140666392.994","30974135811.503","25363166527.6619","23780489885.6632","27196713777.5986","26700078933.7966","29009861396.6763","30089218814.8637","25892844183.0187","27132343911.9137","29700679395.2295","33045217550.0227","33074517279.7882","",
"Luxembourg","LUX","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","685545784.590561","775383408.997111","948649986.252406","1188038708.34196","1366917978.45899","1680118460.01974","1804539184.95298","2101520540.23635","2545596259.76688","2970967253.71491","3292276176.02428","2864174272.05563","2584022602.86067","2512136489.15187","2402639625.80285","2509196956.31497","3455463247.2458","4361711507.29335","4799526055.95173","4847415028.66503","6146912119.74891","6654669816.89309","7195938519.44793","7096660447.76119","7834615384.61538","9238686371.10016","9089198697.06841","8184595173.6581","8363144032.00711","8684450245.04581","8053970886.3092","8269062192.39374","9208461321.28741","11550945823.9278","13113039483.4865","13557551299.5896","14403935516.2464","16438253490.282","18380808554.2698","17546679633.2315","17131442261.6975","18801344582.031","18245971667.0176","19553275529.1913","20432344403.3491","17404489577.1173","18008186293.502","19134147767.6906","21108373822.5082","20968231106.3451","",
"Latvia","LVA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3778541072.44723","4050222052.06738","4355533510.767","4554892172.04813","4890837136.68028","4959181923.5226","5154081038.72845","5861927012.27831","7201946870.00369","8941215038.37648","10373775980.0871","13671973915.2245","18509123238.955","20567585148.3701","15878735056.9919","15076520008.8675","17457599480.4735","17216805650.0297","18789325268.6713","19138217797.5428","16267697238.1001","16961749080.2216","18385049401.4859","20311572005.1984","20253746651.0039","",
"Macao SAR, China","MAC","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","686979986.507758","659414270.785885","697165044.677303","755738360.754113","836120401.337793","946340732.602562","1126035370.49474","1286299306.68791","1473257698.54133","1732943542.84572","2029401803.74547","2303705005.27135","2607565041.51854","2874821155.14948","3121359710.7853","3240505059.37081","3190956033.48875","3165329896.52023","3089996137.50483","3101263459.26433","3179724649.58797","3224455193.7366","3526339408.14241","3857772340.87703","4297247981.60322","4994337908.635","5797433947.20764","6016933231.46675","6574941890.97998","7729166147.01554","8763188525.51346","9902744921.33228","11088004407.1065","11838071383.8447","11979087190.9044","12316222277.5978","13099535459.8947","13656650765.1323","",
"St. Martin (French part)","MAF","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","1569259203.636","1630621499.85179","1892394091.49294","2058583381.08883","2130172532.35846","2244047030.9258","2232190475.24948","2332378223.4957","2492046260.25096","2713565853.17656","2905305799.82215","3159207920.79208","3703377673.4481","4540505003.77414","5230285138.90796","6234916718.07526","6512117303.64537","7421180023.53829","8930736554.10757","10666897489.1642","13144154854.4429","11055281016.1824","10750554540.9264","10446662354.2812","9210593042.3926","9057385471.52936","11928298405.1667","13308043831.9456","14947874919.2969","15164581418.911","17730874889.2906","20096291468.5411","20814496861.0916","19351784643.5101","22222736618.494","24565566007.0258","27258575912.9866","24021747244.673","25198732174.8365","25282732742.4422","23946609617.9183","22688390701.5836","24432734289.0845","29604406636.4472","33713780345.0609","35691330073.3221","39291137750.6935","45799592300.0867","53961136988.2456","54458924426.903","54773558903.1982","60365146664.3593","59362917806.314","64022961156.3857","66107086351.9027","58198334750.0589","60393168493.4999","63512897234.8328","68502786034.6683","68663318463.986","",
"Monaco","MCO","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","998934909.641814","1158813260.86957","1322887229.43723","1294100372.43948","874385036.392315","1138452394.35713","1284418736.5934","1379716569.66036","1794160916.90216","2313668875.67629","2792101415.91797","3200625766.31051","4115354162.71963","5639609988.45266","4879885594.44084","6292333761.81352","7819332458.72591","8112766154.20183","8666459465.47176","8580818133.88811","6772423572.54829","6954652827.27191","8280069517.2712","9713343390.69434","10109779178.4835","",
"Madagascar","MDG","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","574593826.519378","584859255.732146","608902449.430619","636757731.696202","669466179.60611","702620267.228276","737208400.617132","759132873.864667","814705662.067548","832081855.892691","882902928.257746","966190849.773891","1094547758.20921","1376819138.13242","1626430130.39888","1964753888.27309","1811230459.13307","1993298352.31883","2280803042.59337","3028798470.24313","2054503487.52392","2410475964.53601","3019237404.37838","3024788395.69489","2324417854.19653","2634475482.26174","2963352616.68825","1994959444.48264","2355420415.9885","1531408766.23132","2351021163.86812","2003791782.811","2030560783.41537","2249056101.20272","2080054822.97994","3191704291.49822","4034155055.28284","3408065113.12569","3312300207.7499","3205376063.75149","3487054678.69064","3780391871.42008","4318042970.49044","4795581634.16679","3543142119.90875","4396978197.68472","4473355308.96512","5589027029.79337","7091448073.80225","6917374533.59969","7385475995.83722","8499314510.88641","8558454021.92206","9648591195.93322","9156151606.60353","8300556073.52466","8474399373.2865","9435451849.87051","9862401547.62761","9942043339.70397","",
"Maldives","MDV","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1358352188.49965","1688044617.11668","1928112230.29073","2236628322.61","2493762507.472","2595826290.46938","",
"Middle East & North Africa","MEA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","357068499049.311","369294170326.673","409885436334.479","451280893955.158","469642063685.501","483103280841.335","485473166200.794","493515079945.753","504826159219.961","499029014735.961","531135650012.639","598229532877.637","663799178950.108","763217892026.553","932251239043.047","1123111679989.07","1140014810078.83","1222931160587.37","1365551697141.35","1504254898542.07","1538398662525.22","1626414179651.02","1597900159767.29","1664319124995.58","1664294251386.15","1753826251354.15","1857707277197.65","",
"Mexico","MEX","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","10068640000","10885520000","11727040000","12670792000","15009512000","15972960000","17807200000","19457200000","21756560000","23704960000","25561744000","28702520000","32445312000","38959128000","50267528000","60473880000","60607811688.3117","54251615044.2478","67711982456.1404","86661364035.0877","126467869565.217","161018163265.306","107023085106.383","90605295587.0108","110786191895.113","119014838458.544","88605565544.2955","92343323900.7401","123869975364.04","153527137111.517","182790752328.806","221693408759.608","261113593007.852","347440306842.984","362252899765.933","238462864286.382","274830288443.824","333750105070.405","351025196803.853","403817003158.864","480939454185.879","521370500412.104","537864547120.961","512191973306.145","534444784688.995","602194251553.052","656079692270.992","707049077249.684","742944961409.562","592486798016.798","691266527302.944","765036291726.031","777400242985.687","847107026229.251","866297577054.73","766541732614.855","706651027587.722","755832429186.59","791606735604.828","823278920554.829","",
"Marshall Islands","MHL","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105280700","111769100","111170400","120485200","125285100","119819300","122652600","131527800","137097400","145750800","142065200","140974600","146195000","160561000","162727300","","",
"Middle income","MIC","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","202435025425.041","209091238174.096","221904266316.593","232855244767.556","257379214030.46","273686957572.615","277783488044.478","296798318621.576","312546998297.048","338956243748.845","361717619370.065","395299528372.989","440840766012.288","543980734602.87","680047102420.189","739869561553.14","797582456727.448","901866687724.243","989235609294.687","1163489898973.01","1374232596534.14","1524397659643.46","1533332446639.44","1510104761793.23","1554345352167.39","1624374736775.61","1700323520385.23","1696039379021.22","1834498272863.44","1834526036342.91","2131575878091.03","2310946237209.61","2266026467797.13","2430224863463.56","2660053010819.76","2966646958897.88","3253051301372.42","3444922145109.47","3352221649815.99","3266280359409.27","3496088882989.82","3535410867759.67","3546742259823.14","3919972007112.42","4504582855809.12","5292452247981.48","6110811577511.49","7490714708115.91","8786810736658.52","8712723980632.98","10347285652748.8","12145304363495.1","12997313930494.1","13938086787038.8","14573115351125.1","13901939769870.7","14102208837544.6","15380230022360.7","16088729509201.6","16701076334160","",
"North Macedonia","MKD","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2996855123.67491","3063617346.93878","1619583775.28973","1823817887.93103","2559976905.31178","3133364829.39633","3444488721.80451","3191389558.23293","3181402930.40293","3219319859.40246","2846852998.30056","2667000798.09398","3108152628.291","3944567884.64406","4603636878.80106","5019123969.99414","5423754861.50101","6447804372.02939","7789417617.87727","7215593438.63802","7106424812.95202","7756585908.46198","7200873663.35145","7761885363.3881","7931395371.37332","6928665702.74645","7141824132.4058","7536398642.65396","8352120243.3886","8237956839.25676","",
"Mali","MLI","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","227731688.380002","269344130.241509","264345438.885739","281619840.732611","337784393.194713","383079061.57897","480736615.32277","547758326.281124","765894198.622668","815616646.125453","837912114.024887","1104486954.69518","1403115606.97174","2013383075.3182","1777560617.74215","1538862700.74554","1507440510.3053","1452573908.58179","1314463821.1916","1583906370.35061","1622667345.67437","1767774310.20231","1632407848.63591","2106569207.99163","2327134712.76314","2375019470.94697","2446503030.76748","1789296236.32509","2326496894.11005","2343754877.70168","2083451589.5471","2018675003.11042","2646549264.08046","2270907362.78722","2498071735.65918","2744143135.9957","3325898404.90447","3858352540.14501","4586866062.28426","4810916295.00603","5744802268.79892","7161851367.10084","7178492895.70663","7760075247.4311","9089351724.13793","8801484644.31213","10426705810.8929","11364075664.2903","10276756144.1789","10754283592.9195","11657408810.6637","12762869385.9033","12782798732.0578","",
"Malta","MLT","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","199113641.046775","207165137.614679","236728847.884788","274327202.886742","311855774.585143","346427535.423407","358665555.892154","458655281.081631","543261000.334187","645587065.868263","824391747.45215","811731238.898757","833335104.166667","796752506.701082","773583294.533942","797951592.240117","981548066.419052","1141857355.86481","1315899831.32217","1371599162.35526","1628952856.94989","1718447410.35857","1871594427.24458","1648505221.78551","1807316823.81006","2288759631.20907","2441059894.22886","2389441182.92312","2504135237.21097","2612393608.71205","2580396531.54045","2633069748.19295","2717165307.4803","3325511177.54083","3854044287.50476","4126974750.48336","4379730475.94752","4919592699.90673","5442871773.19574","5321727042.93163","5295336658.49944","5903604028.76514","5625129173.51016","6061623224.88611","6259648039.6752","5435434166.95325","5623403472.39828","5994481979.69774","6857296733.63927","6977575932.94359","",
"Myanmar","MMR","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27983806882.2245","30604897564.3899","28844845508.8566","28842832762.2535","30125777815.484","37445968814.5962","37474212643.9936","38484485060.4254","39687993184.8397","","",
"Middle East & North Africa (excluding high income)","MNA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","185547033095.938","188839878487.052","212650249219.434","240273336973.122","254699964767.193","268768222458.021","268932873279.696","266052078720.495","273920300915.819","259632219332.804","276104367161.569","309752749504.67","346218313072.3","397496949020.388","490881750247.05","588801179035.636","658417430827.753","724413716825.866","821852541501.684","950816579623.117","926188326605.612","962506689434.679","932857544233.141","967051743702.041","911894518822.389","953634398431.048","","",
"Montenegro","MNE","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","688732797.635541","869392799.570124","1039249220.8896","1267074522.22097","1516142289.54557","1576857356.05024","2554113662.02484","3242734738.57104","4086841951.07661","3408969158.09947","3390085342.61758","3706987871.98814","3382068975.92749","3616377607.57363","3681481814.24694","3208504682.15432","3357244542.82489","3623547830.47949","4042324235.63831","3956048492.67526","",
"Mongolia","MNG","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","1208968266.66667","1157667166.66667","1537248600","1170169725","1212821900","1743009266.66667","1958027100","2090430800","1929259700","1302120000","1309126315.78947","636199530.516432","342152885.58893","375668491.955805","777879226.945454","787118232.39479","637706173.495867","658046119.522856","618392590.823864","853894599.376355","958320052.473473","1077039992.25081","1118687947.04066","1291772441.36407","1392331324.53298","1614944965.46238","2058509289.21101","3162111307.97093","2678591537.1802","3969815208.44777","5359604597.5878","6517483315.90035","7020658397.46313","6924120653.79322","6938589993.89537","6134925350.568","6116205520.73361","7117905470.04933","7650298388.45381","",
"Northern Mariana Islands","MNP","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","459000000","470000000","477000000","425000000","474000000","480000000","504000000","431000000","442000000","451000000","469000000","494000000","520000000","526000000","551000000","607000000","616000000","","",
"Mozambique","MOZ","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3316886789.82224","2394817494.64251","2364579838.52598","2328033304.10496","2605539039.92003","3546041315.06946","3987126615.61385","4173138615.19546","4163141235.68504","4024065107.17663","3440128504.22149","4321826682.99687","4828969965.05805","5674783161.28832","6390345440.35384","6583586139.01924","7511873016.18015","9037145671.3003","8907673261.06627","8213797179.63139","10355371441.0546","12127121742.5017","12257128440.9765","12325306643.447","10300481215.5318","7828601785.39145","8556058372.90023","9735746082.4245","10204256809.9728","",
