"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Low & middle income","LMY","Gross capital formation (current US$)","NE.GDI.TOTL.CD","103811553783.541","78997182187.73","75366515409.6137","84434265809.3589","101656216530.565","120278902084.341","128792873306.418","120814903772.733","129392421941.883","150411661945.143","181855101743.502","199132113507.54","217175664011.713","288103874714.11","377055282375.129","451440266859.103","482482354083.838","556875010076.304","595930535059.534","660721276435.979","814464982918.895","870653521169.673","787851963507.37","711781611824.477","673910386474.473","706390956932.076","708696065124.298","724334977916.037","809497445381.019","899258937234.049","946428259781.11","1011805856279.89","1021291131867.67","1078232383456.47","1186976448901.89","1287330228510.89","1394294136414.15","1454958757359.07","1365968872082.76","1304758231447.36","1438644749817.77","1487967459915.53","1544215959978.07","1842129112018.8","2332469326730.77","2747391807406.2","3325379326911.58","4301379947270.62","5331163156435.53","5273708297214.79","6627355028268.48","7937829555837.51","8522082649869.21","9046313914876.44","9393172153910.03","8791958523300.51","8721758461975.48","9661178541995.29","10580334370021.2","10694801138452.8","",
"Lesotho","LSO","Gross capital formation (current US$)","NE.GDI.TOTL.CD","699986.000279994","1399972.00055999","2939941.20117598","4059918.80162397","5039899.20201596","6299874.00251995","5739885.20229595","6859862.80274394","7559848.80302394","7699846.00307994","6999860.00279994","6991051.4541387","9106283.3355015","17291066.2824208","19131714.4959529","27045300.8789723","50597976.0809568","45998160.0735971","66697332.1067157","95011876.4845606","159862223.934258","163250826.210826","","","","","","","","","","","","","","","","","","","","","","","","","","407971924.943935","481699038.88055","517066075.032158","699504672.258805","653406823.785452","857959327.812957","777122787.381337","855764980.14319","732893713.407896","580284331.321042","641251850.072802","764179606.918595","790465706.693976","",
"Late-demographic dividend","LTE","Gross capital formation (current US$)","NE.GDI.TOTL.CD","58576718272.4725","35851842392.7604","29564057370.672","38474959127.5559","44915795927.2746","54950930417.7541","66797429129.7272","55885695491.5721","59534724897.0474","69089795698.0144","91420378472.6312","103040776065.197","111802323417.087","149068468987.254","179559731653.248","207321951419.007","204794009716.539","237828862551.843","256170919176.23","297671764725.133","330175029567.643","346299484980.976","339512264260.526","306301587816.053","335896228540.394","398622708748.413","402479398117.373","422115584395.578","495471492761.545","582708260838.71","558460206624.742","641351362740.423","609485915783.561","626333124600.192","711794573360.967","827273149621.569","900867100236.813","912972621887.531","837474613583.658","766843049952.825","859372542663.707","938105623251.388","999839685397.328","1203364152783.29","1506642837523.24","1769937113975.82","2156732519677.08","2869819865939.32","3721456671160.14","3638409280705.32","4541141371280.37","5604511362159.97","6077673876936.08","6601555667632.1","6885706711729.9","6451169150346.49","6429712148760.15","7119811361570.46","7971142231680.96","8155572020883.3","",
"Lithuania","LTU","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1793298530.15712","1769746223.56495","2491396633.5779","2740158826.06819","2347542511.8688","2170418644.79931","2336031074.66552","2967319432.70405","4126138747.88494","5178974167.90859","6332928224.90359","8133607729.95357","12826351943.0761","13442565490.9996","4732214345.28774","6731608731.55136","9571736069.32409","8485695881.0752","9082305759.52276","9531581680.05511","8809695614.33831","8263021832.94163","9167451991.87178","10892799635.9412","9540298348.4392","",
"Luxembourg","LUX","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","339916901.976603","407196863.392489","489824947.300889","638281929.207204","609175642.087821","646231216.408906","704108672.936259","698575126.617895","1063430254.89945","1099668409.46615","1372118912.95351","1120747501.08648","1033282712.34328","995349901.380671","991910779.11198","838982947.211088","1466847570.88676","2077724473.2577","2428536478.33242","2555651105.65111","3349062047.32014","3875353809.80508","3781317440.40151","3909507929.10448","4110775259.22354","4522116858.23755","4256095114.00652","4169645917.90708","4716837074.90553","5154733645.85553","4734383637.36871","4629753914.98881","4650965556.18295","6046523702.0316","7046679910.60343","7832418853.37645","7755162463.93175","9774960306.59732","11556906401.0546","8328200889.13587","9517323413.74126","11668479458.3576","10980321545.091","11741216482.6973","13180931221.2312","11158503855.6993","11532804066.6275","11935645340.3188","12455085537.9153","12391295427.8431","",
"Latvia","LVA","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","918449800.34227","1145862685.04339","1383692233.24462","1848285475.9919","1675347105.4528","1961680185.39977","2346582717.70763","2679841973.62437","3537846513.34399","4810049434.10954","6009278158.05849","8616531226.48608","12988525509.5062","12719586317.7898","5987411731.99889","4939023919.80772","7633856393.66364","7726614646.00869","7627698078.96233","7542844842.39044","6494021852.05535","5960234103.08883","6744834893.39413","8178349714.15764","7633816466.12548","",
"Macao SAR, China","MAC","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","251373317.485303","276385948.929557","290215795.106653","309546431.964795","385613737.3334","485904766.66084","575205830.410666","664807876.622811","740556040.393966","1039816098.84687","1574075235.50293","1812088960.28917","2018642513.47311","1854840733.95417","1407913235.58948","1357817260.7927","1088008221.78774","1036799759.75675","703098717.900796","633970249.579884","728956606.169243","1124395352.31636","1710254045.02506","3105316373.53172","4985877471.4425","6739382023.17102","6393187117.36761","3994839873.25126","3741096198.5454","5074829762.29079","6325986558.02951","7246567283.742","10856380914.2242","11396869129.618","9797500969.34372","9877273859.95515","9463363270.36234","7641038349.54464","",
"St. Martin (French part)","MAF","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Gross capital formation (current US$)","NE.GDI.TOTL.CD","208675012.350558","196400000","272095879.853769","319150024.701117","292554233.771366","313012548.167177","290485149.688766","403715047.920166","411816994.368145","518328228.435925","731350657.049699","781782178.217822","775299947.835159","1052618763.54428","1570323584.60341","2281061073.41147","2798406987.53196","3592254568.87172","3366693066.45547","3897309635.55692","6595438449.42336","5642209655.27908","5914288228.45758","4282025789.93995","4612395891.2661","4599017787.936","5348625829.26936","5466780194.27696","6283355422.64073","7965528616.1966","9374030610.38788","8821065754.71481","9341461595.22136","8380532003.44123","9138682353.58035","9911328067.91569","10562229259.17","9756294184.94804","11624244877.3479","10754585971.6046","10241099491.8125","10896644864.1953","11493331213.1386","15116973993.1484","18444827435.7239","18877222413.9876","21211599538.4056","26783442989.1483","36160277666.671","32556999416.6636","31763056598.3938","36267320980.4818","34411941959.1118","37041936827.0775","35818136397.7017","31164343578.1367","33463981646.699","35782810565.4148","39445776200.978","38533549614.7487","",
"Monaco","MCO","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","436083486.635645","410988478.26087","459620779.220779","439511359.404097","267916706.257958","308539659.304776","344735754.033637","359952847.565019","459126776.928263","684876503.654194","921175354.773167","1116134672.64738","1677097669.66779","2375191589.68437","1258785464.82322","1663652672.34201","2023541904.48605","2107488977.32715","2368302269.04376","2493466114.73681","1827488110.10442","1774281261.60672","2202534407.26526","2934611694.2516","3106141134.42129","",
"Madagascar","MDG","Gross capital formation (current US$)","NE.GDI.TOTL.CD","46855658.988966","40799694.5141525","37293318.2532515","51318339.2030833","56737066.1323037","54186910.7792441","76817895.5936836","88611414.3967004","106461306.824915","113915450.732792","110215496.658973","134578438.914318","118325068.118319","150385421.698346","166059737.332717","185775329.994819","177487049.407512","190560461.607469","255938060.351306","557423892.894135","2423509388.47729","1698505679.37561","1260748396.43069","1218438619.96294","1047636607.01122","713508373.326677","891580586.596156","803247802.787783","561377484.045127","1294035494.0247","1413798999.01364","998373766.99939","1340875245.61198","1538979542.60738","1157857108.4159","340474842.822218","469814831.83201","432772539.49509","539088311.855858","525897483.359923","552294472.492793","789059516.484344","587094670.472117","874597772.62513","1071242888.73129","1132427686.95241","1299050284.79415","2260553074.65","4155572261.94688","3579584883.96262","2698066299.09806","2697484659.08768","2335354041.40755","2051490904.31336","2065122011.08683","1810764800.97227","1939143340.68347","2082697787.85088","2717328883.58502","3098119782.43285","",
"Maldives","MDV","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1030077241.16408","1379251999.50541","1895122459.07186","2147787093.00059","2744886555.60465","2680080613.70433","",
"Middle East & North Africa","MEA","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","154352962959.856","147343498224.178","171682729270.09","198108028225.699","193644730354.277","203846337465.085","201194742133.271","210049656582.008","219965390573.526","227397911756.242","265040850807.258","321363562415.761","370577730043.719","449508694462.042","601412188472.661","775964114105.83","726655521813.244","807443296019.693","890922177995.192","957070388854.228","945357242020.742","992184257109.059","919341288513.739","925005795180.5","938971924784.921","958096241031.53","1022379766890.18","",
"Mexico","MEX","Gross capital formation (current US$)","NE.GDI.TOTL.CD","2395296000","2487024000","2501152000","3116128000","3788024000","4424968000","4731808000","5353560000","5692704000","6387128000","8076960000","7934768000","9181584000","11820024000","16684048000","20849216000","19842603896.1039","18691026548.6726","24195631578.9474","34914175438.5965","52781913043.4783","68482408163.2653","39801524822.695","30890649458.7843","34882067938.0215","39063043985.9868","23995931677.0186","27015563053.2579","41318931415.2479","51157372740.1991","60795285500.96","73357691492.1813","84690527319.1379","115272327641.546","131548753518.414","75492634046.7956","88656156143.9061","113078102797.247","124745003064.799","135525180117.987","162522513325.437","157659853676.29","159870610190.555","153859872277.319","173012520822.258","189921197845.456","222611795911.627","243370852839.443","267583330278.444","206010628704.629","241105654083.571","274832246987.515","286899022362.276","286665368383.965","287687057588.866","273198237287.28","254753641107.795","265448709745.595","277840042246.276","267576111837.87","",
"Marshall Islands","MHL","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23168200","25931000","41002900","39028000","30428800","55566000","65591100","37909600","18831200","41705300","36537200","32280800","38350100","49459700","51744400","","",
"Middle income","MIC","Gross capital formation (current US$)","NE.GDI.TOTL.CD","102743974198.661","77636786305.112","73776850472.544","82797651359.7492","99924838106.1079","118408185762.209","126755568059.617","118746702074.663","127120591103.621","147751149924.229","179024147618.943","195811862563.141","213224297507.251","283877287200.116","370213908421.177","442821413343.544","472265853125.625","545627518928.553","584009130796.25","647506725672.119","795897157711.257","852615187872.891","770569166607.339","695681947133.091","659108331211.139","691054850260.707","692782548032.736","707474617421.878","796052275864.058","884012322641.082","929192658005.851","993704488526.186","1003388878688.91","1059513864289.3","1168359784797.21","1267787249998.24","1372807390938.47","1434197693400.9","1344732669168.39","1283300036039.88","1413525357078.93","1463048312927.85","1517038407371.05","1809802051214.63","2295412692946.95","2703884314630.87","3271871947093.91","4230869144730.22","5243974151603.57","5185170556792.65","6519244958761.82","7820640014242.63","8397107528378.3","8909211536957.24","9247699371361.93","8651359873815.34","8581774823472.85","9513412920869.87","10426851824058.2","10531775104701","",
"North Macedonia","MKD","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","834805653.710247","830102040.816326","358731094.087606","407857758.62069","522933025.404157","923595800.524934","888330827.067669","783421646.586345","795016260.07326","723567662.565905","825503763.049284","643825207.12964","837034458.537556","886836529.38112","1195980611.40851","1242053660.74382","1468859755.17296","1976802936.74463","2768004929.81463","2420239180.41931","2301754959.62173","2824434556.91509","2819025982.29704","3116371701.4439","3442226151.07317","3059972522.8721","3469587326.42284","3649120560.49977","4100282052.77392","4334069518.61527","",
"Mali","MLI","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","47914458.0365356","58720809.5499884","58943933.042161","54963565.1698552","68840534.2833249","83144065.9673782","95188549.7368199","72908423.0594583","128941839.245328","125512602.400916","163654956.026078","194627754.913565","246884196.527292","","","","","","178797625.889512","308132255.038104","421295847.826854","401289933.261306","465576109.461729","512011095.448255","466222363.579196","589299010.018444","435831502.112214","430416613.54812","573006651.128202","539172518.787909","557342399.481624","578357054.084757","615430491.939975","507391178.049045","710024441.963144","612472180.160295","978885634.608241","1177586407.93754","1304595455.75238","1463524299.90621","1944714301.09492","2363254744.86345","2241962547.40978","2568152058.3402","2563076923.07692","2137907395.80069","2558872241.3444","2896093243.68114","2720674548.80668","3360987833.48239","3317318224.08983","3492387478.08083","3729931463.53536","",
"Malta","MLT","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","75283845.0443025","70489402.0879468","67552317.7317732","70071353.7422884","93588595.6119835","102337833.314738","133187922.851661","149012503.812138","170757825.554194","234020479.041916","282265473.527219","308833370.337478","357164895.833333","320443164.896257","292113790.855759","288184205.710102","335678610.443522","441989189.860835","533274815.103153","575261517.615176","780111576.387951","796412483.399734","763879795.396419","741688601.90904","842527206.634102","956593758.406717","1022064087.2848","931221103.394387","1033666531.7514","971043685.598372","1095161894.16084","847188180.42587","776001889.688806","1244347419.5095","1465406252.82559","1776363491.92675","1599558192.08996","1867060425.78379","2011582224.02877","1742046368.24651","2012911665.28999","1704325014.77099","1623286132.56833","1706655083.58203","1821169145.23862","2677483623.65472","2862242617.92467","2953195791.77046","3212324058.65411","3349118787.15509","",
"Myanmar","MMR","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4981698803.57195","6962887411.55931","11484655048.0814","17505940564.6933","17909536000.3817","18994440504.0324","20759321902.3414","22571046372.2912","23138460301.9709","22191623322.639","23339396106.0614","","",
"Middle East & North Africa (excluding high income)","MNA","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74400533261.5654","71873816882.4954","87556044018.6763","107285229953.977","100418999004.262","106590061490.799","105972095316.299","107676860901.955","115562279069.956","120612738751.875","146133373554.317","182983949387.271","198568699973.668","233477023162.491","305824297751.376","407546004295.669","394132203160.037","445768817680.82","487908875168.61","530437100667.259","507973175806.058","503964806682.532","420278758382.101","423373179314.373","426391913612.124","438729425927.661","","",
"Montenegro","MNE","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220368523.136603","271823392.44134","241020870.714893","263225149.836029","344802582.567668","400118144.509389","651297202.35855","1279310156.03613","1871754797.12905","1120654348.43012","901913480.951468","878414639.997189","841451494.381959","875327574.742447","927705301.04879","814476460.919146","1141802976.48788","1464175992.74675","1756674860.18178","1770326828.49321","",
"Mongolia","MNG","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","1616049966.66667","1792535033.33333","1581098900","1213075575","1372950325","1849287166.66667","1535420400","1499777433.33333","1709829333.33333","744351900","736647778.947368","338031607.981221","161871161.997975","176521820.120178","388962335.881946","352592345.957261","295643171.179382","342566617.465183","335072932.316111","329821984.0042","319205163.262192","344135176.920394","514687410.644199","621189320.835583","947022506.678508","1225140256.77054","1639162551.15342","2449818434.00461","1575512730.8135","3025833928.85908","6053372782.86055","6871489046.68602","6703214949.53008","4300712944.83142","3103385702.10198","2878878333.78164","3584088083.94471","5189320368.12694","5534105597.15723","",
"Northern Mariana Islands","MNP","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","946075775.531544","742816793.298266","764903014.350434","672513055.339049","967027489.840711","829436128.106821","997428202.640424","1260860087.91875","2415976462.02378","2130548728.59094","1650514239.06953","2066500582.81949","1884024980.763","1932367339.34716","1923277295.00022","1981737842.90259","2143639179.88568","2635782383.97406","2183554699.9633","2436323361.82756","4145965886.41649","8098332967.9625","9164091901.10317","9363858206.78921","6579635908.20984","5562918919.9476","4386924416.87649","7430034720.66812","7052597020.93655","",
"Mauritania","MRT","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","39375108.0141951","49594604.7311435","30959053.3709037","18334973.4977434","18034401.9105773","18567685.7548197","30739004.7303734","43445130.3636554","33608590.9103453","34559130.5654877","38880604.7682418","60382461.9367121","21605317.121144","50018891.2961838","123013176.9612","166654411.035188","158451945.279496","126465177.526727","123204818.048604","192545605.582905","234877730.241597","265063829.741945","214894587.937875","183522493.886672","198771352.917461","246919639.78918","266094802.70401","276753496.169518","188384574.189758","210233842.179876","312241530.377396","312617946.154642","184930698.806351","667242816.103581","297832678.318229","262574273.804492","219193575.36565","198403828.604172","221246790.190632","201011161.322483","218407324.67756","169598916.60748","440490708.284226","832871934.51248","1435870331.3253","1042258163.38963","1218084179.59649","1696719606.88449","1249013022.53445","1815375499.28596","2614772910.30813","3308046497.20181","3435104109.98996","2755464530.51449","2772427027.89277","2649709695.17923","2842298954.58507","3160967856.49219","3315884232.55966","",
"Mauritius","MUS","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","216867469.879518","246696835.318511","312008177.437412","378085318.875731","234634254.258683","288479829.911039","195907105.081628","190411918.470554","229342840.373035","252549781.447305","320798431.652112","481356090.13682","662092471.181824","678959724.061955","801628149.493726","806264804.533519","937194021.795004","996618166.364461","1130750506.67023","1033540356.48758","1091277984.85634","1230616394.31456","1074881472.28115","1159970129.99389","1211612706.47934","956443072.782387","1067601692.14338","1377316043.94029","1604769052.85743","1470872702.24639","1477752249.42523","2117827021.39958","2532158522.18411","2169537982.09","2711503228.90815","2758273531.66585","2844891846.9218","2672418847.34898","2519169475.14173","2115258994.71428","2189725366.39853","2423161472.56202","2751986185.1101","2786474410.47543","",
"Malawi","MWI","Gross capital formation (current US$)","NE.GDI.TOTL.CD","16799664.0067199","22259554.8089038","15259694.8061039","18759624.8075038","14979700.4059919","32059358.8128237","45359092.8181436","36454018.2270091","39481579.2631705","48841953.6781471","74762990.5196208","70044530.0276808","99051896.2075848","99475161.7234224","149904897.765097","206760824.264876","176013143.483023","199025362.720124","364821619.058907","319990206.879667","306243073.513114","218139171.227522","252581714.827096","278855975.485189","155582283.854535","210284451.166308","147600881.199291","204328337.936343","295553039.472143","390505526.363472","433338524.680274","445903042.842364","358726750.478728","314141001.181067","343883063.962273","243047828.732571","281185040.9903","308903613.432092","235716561.483231","260172661.103563","236501405.687914","255699355.793084","430102773.354824","414656848.910896","478125889.536752","624968755.066746","800165424.755631","1022639924.46268","1236024336.28161","1514528460.99192","1588415142.33484","994479004.954781","726396952.702865","701033513.873075","724864314.262462","778910112.332563","585696930.522768","831533434.437145","751572543.892289","943616211.922661","",
"Malaysia","MYS","Gross capital formation (current US$)","NE.GDI.TOTL.CD","227035149.61453","257742061.936496","329282634.261074","477590487.390566","501764014.112113","543577681.954789","569057885.79642","522344178.75343","545211028.354894","498170652.031883","676532078.923298","880647380.663762","1085614980.84835","1811484467.72807","2705330065.22371","2173967355.0966","2413833805.47687","3133303538.78032","4362694300.51814","6133704989.94699","7449584271.21136","8748318215.35524","10001712768.6906","11401369922.0265","11391449052.7394","8605316149.81877","7206941969.47393","7428163200.50802","9298151825.26348","11604400472.534","14246367703.0574","18571428571.4286","20923155456.0804","26211879880.3465","30686633135.1928","38710925039.8724","41834009062.7236","42975370856.6967","19250662454.1378","17715000000","25198947368.4211","22637631578.9474","24986842105.2632","25085789473.6842","28754210526.3158","32146497319.849","36936644675.8628","45308645566.6744","49528748725.9428","36074053057.1712","59639564124.057","69089869281.0457","80964775964.776","83848741629.3757","84439793455.3454","76617238765.843","78312878528.5539","81524673518.7424","85762654457.1386","76738105009.0525","",
"North America","NAC","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","249424562884.409","278414055928.172","315156499649.684","364719712248.983","392405788591.444","385078370894.082","465055968229.035","541492207709.883","635656682383.418","721266699814.06","731538623061.474","856522546874.67","800884493752.278","878050293612.31","1088336689913.55","1128686284829.46","1169720091774.09","1243209755737.19","1315455882446.98","1404433823484.51","1411189938164.41","1357275918474.62","1418741845439.16","1506097556434.29","1664291866048.04","1743087088716.81","1871881419687.19","2061739331448.06","2214699692097.42","2396511397820.31","2581489215869.08","2492769105089.19","2524924998802.61","2675289997799.04","2987803080975.33","3314403350458.08","3564105954768.47","3617179801126.75","3481995858510.98","2875212532503.69","3190607537696.2","3402970456742.09","3698237637248","3887217018619.81","4096072217278.15","4231249245003.87","4175498684263.62","4404689427851.89","4733743674770.75","4899386310987.78","",
"Namibia","NAM","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","579342336.283576","518522304.828555","386490387.572572","392458250.25651","257483831.469073","159469594.501207","147183706.970148","294991010.636216","374754360.669699","375832759.080432","754890251.492382","462164306.66715","632782784.01122","497073048.321449","699115495.099696","769759945.962339","816829483.869467","736242860.243056","865626033.319465","793465668.221622","668408556.442549","791597117.037588","622561490.223609","955158168.863273","1259743796.15152","1425745605.36921","1777356991.91677","2126907958.15378","2364811178.30265","2334468120.80537","2718371212.63795","2761912260.27397","3485172471.86897","3499020676.71101","4325295262.33757","3443626165.39486","2336553872.51169","2233387335.58812","1963035590.41552","1576124318.26361","",
"New Caledonia","NCL","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","165973429.035032","164030457.162999","137833492.276317","115794645.970285","119975260.908048","250923108.243182","","","","794203337.192189","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Gross capital formation (current US$)","NE.GDI.TOTL.CD","30098283.1953485","33561926.7055669","52517520.842695","72210772.8299004","62940628.6322498","53669107.148468","55074845.0006187","57694912.4982876","62299269.2415356","38945518.2823859","64014805.1885091","53949335.1346346","82220356.8180628","141363962.453093","154486803.95522","150111399.267146","151264851.925399","254189537.43431","407989777.798852","544885903.453152","705226621.500609","440508399.651862","415390709.490354","226207522.843812","45999979.4029935","183634084.044313","220902967.00114","260201258.349233","434449485.341862","298111358.54459","396361926.455752","397265169.285718","287872509.764579","144247765.328354","251610764.305344","277072332.291962","352848790.389434","312174682.2933","386634969.431533","284116242.586176","293884171.945813","337737215.359098","406924156.187168","472806214.283865","469948417.247777","847532932.125973","942163288.416006","1084040131.5494","1929744926.95078","2093318924.16","2562665191.91515","2773404384.41298","2763428351.83415","3038070904.1486","3379470848.58555","3134241084.87704","2964872421.05036","2932886161.47889","3717729790.35785","3905029944.82097","",
"Nigeria","NGA","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","147009674330.537","122687279920.537","73552439596.7027","43317103653","34211332024.4404","30116137459.5336","26331546462.406","21668687241.6558","23096630581.7537","28739848391.2505","23776129684.5084","20924326477.3219","12346639258.2781","14238169537.1079","16408715527.2882","18706802122.5","20953990957.6041","22177408112.5","22764535463.6927","23688652505.0321","22894548959.6903","26309802598.6455","30830262524.9183","36985102714.3158","46128794699.3433","65791757183.9315","58555598719.0014","67059942800.2632","64358230213.6242","63479384302.274","66259228469.0491","68137680098.9177","75815120505.2144","86389642605.1875","75406337121.6035","62181498801.3414","58144239836.057","78698428099.3846","117436893911.077","",
"Nicaragua","NIC","Gross capital formation (current US$)","NE.GDI.TOTL.CD","33317265.047619","35697065.6666667","45692260.7619048","50927822.8095238","67110515.7619047","118514288.785714","139471430.857143","137957142.928571","123428574.642857","141885717","144400000.571429","146428570.142857","113171424.214286","262257137.5","479042870.642857","340657149.071429","320071429","573971441.785714","264328569.142857","-87694737.4736842","367347378.473684","577650010.6","462895631.782609","616750021.791667","690310330.241379","620997672.860465","487476816.241722","608441434.587857","703794809.3483","278237570.449269","194580645.16129","309319587.628866","375140000","341911764.705882","677267336.309524","783753054.448871","955454712.50741","1153928800.49957","1197031496.58385","1602517163.42083","1361345941.68637","1293892329.54968","1171911775.4386","1184273311.70551","1397369610.79724","1636291233.64788","1910851588.15528","2323820364.79931","2855114882.89739","1925366896.9247","2175600756.68184","3028366548.78859","3266147697.97891","3394235280.79344","3430962020.73277","4270530656.5701","4145347821.52965","4124102772.29634","3117750339.10982","2145451471.39187","",
"Netherlands","NLD","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","9655699764.80955","11342197601.5097","12634682330.8271","14076361576.49","18496302222.9229","21463761783.7528","22994905019.1704","24939764127.3546","30208176349.1066","36821339376.6551","40865708008.3489","46081969629.7938","33972990373.5759","31196138483.1229","31524638251.8724","30415072115.3846","30881013800.4246","45630064759.8489","55444637728.4595","62850730293.2322","63964096435.623","77172379281.1328","76416809288.0717","84659085213.0326","75196828429.046","81572216975.4208","98277518528.6852","101636601307.19","95212333408.6289","100495445456.565","103755593437.034","93992076653.7682","97964205816.5548","99079616036.1378","118583521444.695","133546064067.544","140129337147.121","154175134863.882","197882562277.58","211696206239.93","179876354542.929","171187158670.972","181176128687.609","157094957196.164","162318939935.318","159598108634.784","171992966961.379","160525841876.322","171716057548.236","191561450080.784","193043303945.098","",
"Norway","NOR","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","4216634700.1918","4979662410.18155","5407698612.67114","7481529015.92147","9907756737.72948","12311503950.7165","13977091542.1974","15817225509.5332","13928237605.6311","15196777314.824","18228660511.8238","17660074919.4181","18018128292.5318","16256647113.6451","17082276542.3023","17989578002.1402","25883538209.7989","29673320964.7495","30956575111.2475","28112969802.3028","29449494384.7149","27021703250.0887","28144661678.3329","26557279993.2338","29146593742.9154","36645409773.9614","37282396353.3753","40444623519.0997","43650978780.9307","39926915581.0852","37398600286.3051","35868189552.5874","40041333700.744","44821615208.6099","57386363636.3636","69887155607.2953","83567430184.1486","109781462715.594","120931560283.688","95536949573.0166","109073762581.001","129136255295.998","134584615384.615","145592340425.532","138466067177.995","106046295339.465","103656782222.797","110889985895.628","118709130033.815","116941590909.091","",
"Nepal","NPL","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","47381546.1346634","43837773.9860874","42000262.5016406","43924338.1743409","38222222.2222222","51654320.9876543","68444444.4444444","75061728.3950617","89223898.3530146","106694560.669456","228413836.059338","219831618.334892","221519992","293240120.320312","292833325","355833341.666667","400666666.666667","410782055.147144","480446500.670509","481707443.497179","590951269.577932","577687510.551545","626606222.535042","777329403.763319","758167508.460721","657525501.25577","794235033.259423","704209354.120267","826104166.666667","911102040.816326","1109056224.8996","1230099909.17348","1246431702.61266","1206263115.41566","1031066961.00074","1335920081.07717","1342159084.35374","1225073093.63888","1355314973.28817","1784380687.53922","2150547408.75716","2428409658.11127","2961929420.10995","3803230882.10187","4071736571.34309","6124409681.22786","7184743551.25032","6503220821.60265","7192262025.92666","8234783538.53485","8362532957.81556","7178211362.46743","11788943541.4852","15725038032.8246","17331457360.8387","",
"Nauru","NRU","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
